fdate,number of customers without power,county,state,fips
2024-02-05 14:00:00,9842,Los Angeles County,CA,06037
2024-02-05 15:00:00,10474,Los Angeles County,CA,06037
2024-02-05 16:00:00,11366,Los Angeles County,CA,06037
2024-02-05 17:00:00,11006,Los Angeles County,CA,06037
2024-02-05 18:00:00,10464,Los Angeles County,CA,06037
2024-02-05 19:00:00,10367,Los Angeles County,CA,06037
2024-02-05 20:00:00,10263,Los Angeles County,CA,06037
2024-02-05 21:00:00,9816,Los Angeles County,CA,06037
2024-02-05 22:00:00,4642,Los Angeles County,CA,06037
2024-02-05 23:00:00,6660,Los Angeles County,CA,06037
2024-02-06 00:00:00,7059,Los Angeles County,CA,06037
2024-02-06 01:00:00,9408,Los Angeles County,CA,06037
2024-02-06 02:00:00,7824,Los Angeles County,CA,06037
2024-02-06 03:00:00,7802,Los Angeles County,CA,06037
2024-02-06 04:00:00,6719,Los Angeles County,CA,06037
2024-02-06 05:00:00,3409,Los Angeles County,CA,06037
2024-02-06 06:00:00,2765,Los Angeles County,CA,06037
2024-02-06 07:00:00,4935,Los Angeles County,CA,06037
2024-02-06 08:00:00,6721,Los Angeles County,CA,06037
2024-02-06 09:00:00,5090,Los Angeles County,CA,06037
2024-02-03 00:00:00,0,Madera County,CA,06039
2024-02-03 01:00:00,0,Madera County,CA,06039
2024-02-03 02:00:00,0,Madera County,CA,06039
2024-02-03 03:00:00,0,Madera County,CA,06039
2024-02-03 04:00:00,0,Madera County,CA,06039
2024-02-03 05:00:00,0,Madera County,CA,06039
2024-02-03 06:00:00,0,Madera County,CA,06039
2024-02-03 07:00:00,1561,Madera County,CA,06039
2024-02-03 08:00:00,1561,Madera County,CA,06039
2024-02-03 09:00:00,0,Madera County,CA,06039
2024-02-03 10:00:00,0,Madera County,CA,06039
2024-02-03 11:00:00,0,Madera County,CA,06039
2024-02-03 12:00:00,0,Madera County,CA,06039
2024-02-03 13:00:00,2550,Madera County,CA,06039
2024-02-03 14:00:00,0,Madera County,CA,06039
2024-02-03 15:00:00,0,Madera County,CA,06039
2024-02-03 16:00:00,0,Madera County,CA,06039
2024-02-03 17:00:00,0,Madera County,CA,06039
2024-02-03 18:00:00,0,Madera County,CA,06039
2024-02-03 19:00:00,0,Madera County,CA,06039
2024-02-03 20:00:00,2492,Madera County,CA,06039
2024-02-03 21:00:00,0,Madera County,CA,06039
2024-02-03 22:00:00,0,Madera County,CA,06039
2024-02-03 23:00:00,0,Madera County,CA,06039
2024-02-04 00:00:00,0,Madera County,CA,06039
2024-02-04 01:00:00,0,Madera County,CA,06039
2024-02-04 02:00:00,0,Madera County,CA,06039
2024-02-04 03:00:00,0,Madera County,CA,06039
2024-02-04 04:00:00,0,Madera County,CA,06039
2024-02-04 05:00:00,0,Madera County,CA,06039
2024-02-04 06:00:00,0,Madera County,CA,06039
2024-02-04 07:00:00,0,Madera County,CA,06039
2024-02-04 08:00:00,1,Madera County,CA,06039
2024-02-04 09:00:00,0,Madera County,CA,06039
2024-02-04 10:00:00,0,Madera County,CA,06039
2024-02-04 11:00:00,0,Madera County,CA,06039
2024-02-04 12:00:00,0,Madera County,CA,06039
2024-02-04 13:00:00,0,Madera County,CA,06039
2024-02-04 14:00:00,0,Madera County,CA,06039
2024-02-04 15:00:00,21,Madera County,CA,06039
2024-02-04 16:00:00,918,Madera County,CA,06039
2024-02-04 17:00:00,550,Madera County,CA,06039
2024-02-04 18:00:00,436,Madera County,CA,06039
2024-02-04 19:00:00,435,Madera County,CA,06039
2024-02-04 20:00:00,1900,Madera County,CA,06039
2024-02-04 21:00:00,1921,Madera County,CA,06039
2024-02-04 22:00:00,1921,Madera County,CA,06039
2024-02-04 23:00:00,393,Madera County,CA,06039
2024-02-05 00:00:00,16,Madera County,CA,06039
2024-02-05 01:00:00,0,Madera County,CA,06039
2024-02-05 02:00:00,0,Madera County,CA,06039
2024-02-05 03:00:00,0,Madera County,CA,06039
2024-02-05 04:00:00,0,Madera County,CA,06039
2024-02-05 05:00:00,0,Madera County,CA,06039
2024-02-05 06:00:00,0,Madera County,CA,06039
2024-02-05 07:00:00,0,Madera County,CA,06039
2024-02-05 08:00:00,0,Madera County,CA,06039
2024-02-05 09:00:00,0,Madera County,CA,06039
2024-02-05 10:00:00,0,Madera County,CA,06039
2024-02-05 11:00:00,0,Madera County,CA,06039
2024-02-05 12:00:00,0,Madera County,CA,06039
2024-02-05 13:00:00,0,Madera County,CA,06039
2024-02-05 14:00:00,0,Madera County,CA,06039
2024-02-05 15:00:00,0,Madera County,CA,06039
2024-02-05 16:00:00,0,Madera County,CA,06039
2024-02-05 17:00:00,0,Madera County,CA,06039
2024-02-05 18:00:00,0,Madera County,CA,06039
2024-02-05 19:00:00,0,Madera County,CA,06039
2024-02-05 20:00:00,0,Madera County,CA,06039
2024-02-05 21:00:00,0,Madera County,CA,06039
2024-02-05 22:00:00,0,Madera County,CA,06039
2024-02-05 23:00:00,0,Madera County,CA,06039
2024-02-06 00:00:00,0,Madera County,CA,06039
2024-02-06 01:00:00,0,Madera County,CA,06039
2024-02-06 02:00:00,0,Madera County,CA,06039
2024-02-06 03:00:00,0,Madera County,CA,06039
2024-02-06 04:00:00,0,Madera County,CA,06039
2024-02-06 05:00:00,0,Madera County,CA,06039
2024-02-06 06:00:00,0,Madera County,CA,06039
2024-02-06 07:00:00,0,Madera County,CA,06039
2024-02-06 08:00:00,0,Madera County,CA,06039
2024-02-06 09:00:00,0,Madera County,CA,06039
2024-02-03 00:00:00,1029,Marin County,CA,06041
2024-02-03 01:00:00,89,Marin County,CA,06041
2024-02-03 02:00:00,89,Marin County,CA,06041
2024-02-03 03:00:00,89,Marin County,CA,06041
2024-02-03 04:00:00,89,Marin County,CA,06041
2024-02-03 05:00:00,89,Marin County,CA,06041
2024-02-03 06:00:00,89,Marin County,CA,06041
2024-02-03 07:00:00,89,Marin County,CA,06041
2024-02-03 08:00:00,89,Marin County,CA,06041
2024-02-03 09:00:00,0,Marin County,CA,06041
2024-02-03 10:00:00,0,Marin County,CA,06041
2024-02-03 11:00:00,0,Marin County,CA,06041
2024-02-03 12:00:00,8,Marin County,CA,06041
2024-02-03 13:00:00,8,Marin County,CA,06041
2024-02-03 14:00:00,0,Marin County,CA,06041
2024-02-03 15:00:00,0,Marin County,CA,06041
2024-02-03 16:00:00,0,Marin County,CA,06041
2024-02-03 17:00:00,0,Marin County,CA,06041
2024-02-03 18:00:00,0,Marin County,CA,06041
2024-02-03 19:00:00,2,Marin County,CA,06041
2024-02-03 20:00:00,2,Marin County,CA,06041
2024-02-03 21:00:00,2,Marin County,CA,06041
2024-02-03 22:00:00,2,Marin County,CA,06041
2024-02-03 23:00:00,2,Marin County,CA,06041
2024-02-04 00:00:00,2,Marin County,CA,06041
2024-02-04 01:00:00,2,Marin County,CA,06041
2024-02-04 02:00:00,2,Marin County,CA,06041
2024-02-04 03:00:00,212,Marin County,CA,06041
2024-02-04 04:00:00,210,Marin County,CA,06041
2024-02-04 05:00:00,210,Marin County,CA,06041
2024-02-04 06:00:00,1436,Marin County,CA,06041
2024-02-04 07:00:00,1436,Marin County,CA,06041
2024-02-04 08:00:00,1025,Marin County,CA,06041
2024-02-04 09:00:00,1081,Marin County,CA,06041
2024-02-04 10:00:00,1020,Marin County,CA,06041
2024-02-04 11:00:00,778,Marin County,CA,06041
2024-02-04 12:00:00,2070,Marin County,CA,06041
2024-02-04 13:00:00,843,Marin County,CA,06041
2024-02-04 14:00:00,843,Marin County,CA,06041
2024-02-04 15:00:00,985,Marin County,CA,06041
2024-02-04 16:00:00,1083,Marin County,CA,06041
2024-02-04 17:00:00,1737,Marin County,CA,06041
2024-02-04 18:00:00,9442,Marin County,CA,06041
2024-02-04 19:00:00,11316,Marin County,CA,06041
2024-02-04 20:00:00,10822,Marin County,CA,06041
2024-02-04 21:00:00,16869,Marin County,CA,06041
2024-02-04 22:00:00,26604,Marin County,CA,06041
2024-02-04 23:00:00,26178,Marin County,CA,06041
2024-02-05 00:00:00,24340,Marin County,CA,06041
2024-02-05 01:00:00,26084,Marin County,CA,06041
2024-02-05 02:00:00,20371,Marin County,CA,06041
2024-02-05 03:00:00,22656,Marin County,CA,06041
2024-02-05 04:00:00,20051,Marin County,CA,06041
2024-02-05 05:00:00,18585,Marin County,CA,06041
2024-02-05 06:00:00,18195,Marin County,CA,06041
2024-02-05 07:00:00,18134,Marin County,CA,06041
2024-02-05 08:00:00,15995,Marin County,CA,06041
2024-02-05 09:00:00,16013,Marin County,CA,06041
2024-02-05 10:00:00,16021,Marin County,CA,06041
2024-02-05 11:00:00,16004,Marin County,CA,06041
2024-02-05 12:00:00,16004,Marin County,CA,06041
2024-02-05 13:00:00,11584,Marin County,CA,06041
2024-02-05 14:00:00,11322,Marin County,CA,06041
2024-02-05 15:00:00,11270,Marin County,CA,06041
2024-02-05 16:00:00,11281,Marin County,CA,06041
2024-02-05 17:00:00,11516,Marin County,CA,06041
2024-02-05 18:00:00,11412,Marin County,CA,06041
2024-02-05 19:00:00,11438,Marin County,CA,06041
2024-02-05 20:00:00,10204,Marin County,CA,06041
2024-02-05 21:00:00,9942,Marin County,CA,06041
2024-02-05 22:00:00,9746,Marin County,CA,06041
2024-02-05 23:00:00,9117,Marin County,CA,06041
2024-02-06 00:00:00,7867,Marin County,CA,06041
2024-02-06 01:00:00,7746,Marin County,CA,06041
2024-02-06 02:00:00,7746,Marin County,CA,06041
2024-02-06 03:00:00,5261,Marin County,CA,06041
2024-02-06 04:00:00,5080,Marin County,CA,06041
2024-02-06 05:00:00,5080,Marin County,CA,06041
2024-02-06 06:00:00,4259,Marin County,CA,06041
2024-02-06 07:00:00,4269,Marin County,CA,06041
2024-02-06 08:00:00,4269,Marin County,CA,06041
2024-02-06 09:00:00,3961,Marin County,CA,06041
2024-02-03 00:00:00,0,Mariposa County,CA,06043
2024-02-03 01:00:00,0,Mariposa County,CA,06043
2024-02-03 02:00:00,0,Mariposa County,CA,06043
2024-02-03 03:00:00,0,Mariposa County,CA,06043
2024-02-03 04:00:00,0,Mariposa County,CA,06043
2024-02-03 05:00:00,0,Mariposa County,CA,06043
2024-02-03 06:00:00,0,Mariposa County,CA,06043
2024-02-03 07:00:00,0,Mariposa County,CA,06043
2024-02-03 08:00:00,0,Mariposa County,CA,06043
2024-02-03 09:00:00,0,Mariposa County,CA,06043
2024-02-03 10:00:00,0,Mariposa County,CA,06043
2024-02-03 11:00:00,0,Mariposa County,CA,06043
2024-02-03 12:00:00,2,Mariposa County,CA,06043
2024-02-03 13:00:00,2,Mariposa County,CA,06043
2024-02-03 14:00:00,2,Mariposa County,CA,06043
2024-02-03 15:00:00,2,Mariposa County,CA,06043
2024-02-03 16:00:00,2,Mariposa County,CA,06043
2024-02-03 17:00:00,2,Mariposa County,CA,06043
2024-02-03 18:00:00,2,Mariposa County,CA,06043
2024-02-03 19:00:00,2,Mariposa County,CA,06043
2024-02-03 20:00:00,2,Mariposa County,CA,06043
2024-02-03 21:00:00,0,Mariposa County,CA,06043
2024-02-03 22:00:00,0,Mariposa County,CA,06043
2024-02-03 23:00:00,0,Mariposa County,CA,06043
2024-02-04 00:00:00,0,Mariposa County,CA,06043
2024-02-04 01:00:00,0,Mariposa County,CA,06043
2024-02-04 02:00:00,0,Mariposa County,CA,06043
2024-02-04 03:00:00,0,Mariposa County,CA,06043
2024-02-04 04:00:00,0,Mariposa County,CA,06043
2024-02-04 05:00:00,0,Mariposa County,CA,06043
2024-02-04 06:00:00,0,Mariposa County,CA,06043
2024-02-04 07:00:00,0,Mariposa County,CA,06043
2024-02-04 08:00:00,0,Mariposa County,CA,06043
2024-02-04 09:00:00,0,Mariposa County,CA,06043
2024-02-04 10:00:00,0,Mariposa County,CA,06043
2024-02-04 11:00:00,0,Mariposa County,CA,06043
2024-02-04 12:00:00,0,Mariposa County,CA,06043
2024-02-04 13:00:00,0,Mariposa County,CA,06043
2024-02-04 14:00:00,1,Mariposa County,CA,06043
2024-02-04 15:00:00,1,Mariposa County,CA,06043
2024-02-04 16:00:00,1,Mariposa County,CA,06043
2024-02-04 17:00:00,31,Mariposa County,CA,06043
2024-02-04 18:00:00,29,Mariposa County,CA,06043
2024-02-04 19:00:00,639,Mariposa County,CA,06043
2024-02-04 20:00:00,611,Mariposa County,CA,06043
2024-02-04 21:00:00,611,Mariposa County,CA,06043
2024-02-04 22:00:00,402,Mariposa County,CA,06043
2024-02-04 23:00:00,402,Mariposa County,CA,06043
2024-02-05 00:00:00,402,Mariposa County,CA,06043
2024-02-05 01:00:00,402,Mariposa County,CA,06043
2024-02-05 02:00:00,402,Mariposa County,CA,06043
2024-02-05 03:00:00,402,Mariposa County,CA,06043
2024-02-05 04:00:00,402,Mariposa County,CA,06043
2024-02-05 05:00:00,402,Mariposa County,CA,06043
2024-02-05 06:00:00,402,Mariposa County,CA,06043
2024-02-05 07:00:00,402,Mariposa County,CA,06043
2024-02-05 08:00:00,402,Mariposa County,CA,06043
2024-02-05 09:00:00,402,Mariposa County,CA,06043
2024-02-05 10:00:00,402,Mariposa County,CA,06043
2024-02-05 11:00:00,402,Mariposa County,CA,06043
2024-02-05 12:00:00,402,Mariposa County,CA,06043
2024-02-05 13:00:00,402,Mariposa County,CA,06043
2024-02-05 14:00:00,401,Mariposa County,CA,06043
2024-02-05 15:00:00,401,Mariposa County,CA,06043
2024-02-05 16:00:00,401,Mariposa County,CA,06043
2024-02-05 17:00:00,401,Mariposa County,CA,06043
2024-02-05 18:00:00,401,Mariposa County,CA,06043
2024-02-05 19:00:00,0,Mariposa County,CA,06043
2024-02-05 20:00:00,0,Mariposa County,CA,06043
2024-02-05 21:00:00,0,Mariposa County,CA,06043
2024-02-05 22:00:00,0,Mariposa County,CA,06043
2024-02-05 23:00:00,0,Mariposa County,CA,06043
2024-02-06 00:00:00,0,Mariposa County,CA,06043
2024-02-06 01:00:00,0,Mariposa County,CA,06043
2024-02-06 02:00:00,0,Mariposa County,CA,06043
2024-02-06 03:00:00,0,Mariposa County,CA,06043
2024-02-06 04:00:00,0,Mariposa County,CA,06043
2024-02-06 05:00:00,0,Mariposa County,CA,06043
2024-02-06 06:00:00,0,Mariposa County,CA,06043
2024-02-06 07:00:00,0,Mariposa County,CA,06043
2024-02-06 08:00:00,0,Mariposa County,CA,06043
2024-02-06 09:00:00,0,Mariposa County,CA,06043
2024-02-03 00:00:00,0,Mendocino County,CA,06045
2024-02-03 01:00:00,0,Mendocino County,CA,06045
2024-02-03 02:00:00,0,Mendocino County,CA,06045
2024-02-03 03:00:00,0,Mendocino County,CA,06045
2024-02-03 04:00:00,0,Mendocino County,CA,06045
2024-02-03 05:00:00,0,Mendocino County,CA,06045
2024-02-03 06:00:00,0,Mendocino County,CA,06045
2024-02-03 07:00:00,0,Mendocino County,CA,06045
2024-02-03 08:00:00,0,Mendocino County,CA,06045
2024-02-03 09:00:00,0,Mendocino County,CA,06045
2024-02-03 10:00:00,0,Mendocino County,CA,06045
2024-02-03 11:00:00,38,Mendocino County,CA,06045
2024-02-03 12:00:00,38,Mendocino County,CA,06045
2024-02-03 13:00:00,38,Mendocino County,CA,06045
2024-02-03 14:00:00,38,Mendocino County,CA,06045
2024-02-03 15:00:00,38,Mendocino County,CA,06045
2024-02-03 16:00:00,1,Mendocino County,CA,06045
2024-02-03 17:00:00,1,Mendocino County,CA,06045
2024-02-03 18:00:00,1,Mendocino County,CA,06045
2024-02-03 19:00:00,1,Mendocino County,CA,06045
2024-02-03 20:00:00,1,Mendocino County,CA,06045
2024-02-03 21:00:00,1,Mendocino County,CA,06045
2024-02-03 22:00:00,1,Mendocino County,CA,06045
2024-02-03 23:00:00,1,Mendocino County,CA,06045
2024-02-04 00:00:00,0,Mendocino County,CA,06045
2024-02-04 01:00:00,0,Mendocino County,CA,06045
2024-02-04 02:00:00,0,Mendocino County,CA,06045
2024-02-04 03:00:00,99,Mendocino County,CA,06045
2024-02-04 04:00:00,0,Mendocino County,CA,06045
2024-02-04 05:00:00,0,Mendocino County,CA,06045
2024-02-04 06:00:00,837,Mendocino County,CA,06045
2024-02-04 07:00:00,948,Mendocino County,CA,06045
2024-02-04 08:00:00,820,Mendocino County,CA,06045
2024-02-04 09:00:00,2506,Mendocino County,CA,06045
2024-02-04 10:00:00,2470,Mendocino County,CA,06045
2024-02-04 11:00:00,2785,Mendocino County,CA,06045
2024-02-04 12:00:00,2789,Mendocino County,CA,06045
2024-02-04 13:00:00,5390,Mendocino County,CA,06045
2024-02-04 14:00:00,5968,Mendocino County,CA,06045
2024-02-04 15:00:00,7257,Mendocino County,CA,06045
2024-02-04 16:00:00,4618,Mendocino County,CA,06045
2024-02-04 17:00:00,5905,Mendocino County,CA,06045
2024-02-04 18:00:00,5829,Mendocino County,CA,06045
2024-02-04 19:00:00,6296,Mendocino County,CA,06045
2024-02-04 20:00:00,5970,Mendocino County,CA,06045
2024-02-04 21:00:00,6328,Mendocino County,CA,06045
2024-02-04 22:00:00,6828,Mendocino County,CA,06045
2024-02-04 23:00:00,6562,Mendocino County,CA,06045
2024-02-05 00:00:00,5937,Mendocino County,CA,06045
2024-02-05 01:00:00,5337,Mendocino County,CA,06045
2024-02-05 02:00:00,5318,Mendocino County,CA,06045
2024-02-05 03:00:00,5320,Mendocino County,CA,06045
2024-02-05 04:00:00,5399,Mendocino County,CA,06045
2024-02-05 05:00:00,5399,Mendocino County,CA,06045
2024-02-05 06:00:00,5399,Mendocino County,CA,06045
2024-02-05 07:00:00,6102,Mendocino County,CA,06045
2024-02-05 08:00:00,6174,Mendocino County,CA,06045
2024-02-05 09:00:00,6172,Mendocino County,CA,06045
2024-02-05 10:00:00,6172,Mendocino County,CA,06045
2024-02-05 11:00:00,14609,Mendocino County,CA,06045
2024-02-05 12:00:00,14872,Mendocino County,CA,06045
2024-02-05 13:00:00,14974,Mendocino County,CA,06045
2024-02-05 14:00:00,14851,Mendocino County,CA,06045
2024-02-05 15:00:00,14979,Mendocino County,CA,06045
2024-02-05 16:00:00,16636,Mendocino County,CA,06045
2024-02-05 17:00:00,17448,Mendocino County,CA,06045
2024-02-05 18:00:00,13626,Mendocino County,CA,06045
2024-02-05 19:00:00,13403,Mendocino County,CA,06045
2024-02-05 20:00:00,13255,Mendocino County,CA,06045
2024-02-05 21:00:00,12247,Mendocino County,CA,06045
2024-02-05 22:00:00,11537,Mendocino County,CA,06045
2024-02-05 23:00:00,7658,Mendocino County,CA,06045
2024-02-06 00:00:00,5863,Mendocino County,CA,06045
2024-02-06 01:00:00,5959,Mendocino County,CA,06045
2024-02-06 02:00:00,5935,Mendocino County,CA,06045
2024-02-06 03:00:00,6126,Mendocino County,CA,06045
2024-02-06 04:00:00,6126,Mendocino County,CA,06045
2024-02-06 05:00:00,6228,Mendocino County,CA,06045
2024-02-06 06:00:00,6263,Mendocino County,CA,06045
2024-02-06 07:00:00,6263,Mendocino County,CA,06045
2024-02-06 08:00:00,6263,Mendocino County,CA,06045
2024-02-06 09:00:00,6262,Mendocino County,CA,06045
2024-02-03 00:00:00,116,Merced County,CA,06047
2024-02-03 01:00:00,116,Merced County,CA,06047
2024-02-03 02:00:00,0,Merced County,CA,06047
2024-02-03 03:00:00,0,Merced County,CA,06047
2024-02-03 04:00:00,0,Merced County,CA,06047
2024-02-03 05:00:00,0,Merced County,CA,06047
2024-02-03 06:00:00,0,Merced County,CA,06047
2024-02-03 07:00:00,0,Merced County,CA,06047
2024-02-03 08:00:00,0,Merced County,CA,06047
2024-02-03 09:00:00,0,Merced County,CA,06047
2024-02-03 10:00:00,0,Merced County,CA,06047
2024-02-03 11:00:00,3,Merced County,CA,06047
2024-02-03 12:00:00,7,Merced County,CA,06047
2024-02-03 13:00:00,7,Merced County,CA,06047
2024-02-03 14:00:00,3,Merced County,CA,06047
2024-02-03 15:00:00,3,Merced County,CA,06047
2024-02-03 16:00:00,3,Merced County,CA,06047
2024-02-03 17:00:00,3,Merced County,CA,06047
2024-02-03 18:00:00,3,Merced County,CA,06047
2024-02-03 19:00:00,3,Merced County,CA,06047
2024-02-03 20:00:00,0,Merced County,CA,06047
2024-02-03 21:00:00,0,Merced County,CA,06047
2024-02-03 22:00:00,0,Merced County,CA,06047
2024-02-03 23:00:00,0,Merced County,CA,06047
2024-02-04 00:00:00,0,Merced County,CA,06047
2024-02-04 01:00:00,0,Merced County,CA,06047
2024-02-04 02:00:00,0,Merced County,CA,06047
2024-02-04 03:00:00,0,Merced County,CA,06047
2024-02-04 04:00:00,2,Merced County,CA,06047
2024-02-04 05:00:00,2,Merced County,CA,06047
2024-02-04 06:00:00,119,Merced County,CA,06047
2024-02-04 07:00:00,119,Merced County,CA,06047
2024-02-04 08:00:00,5,Merced County,CA,06047
2024-02-04 09:00:00,5,Merced County,CA,06047
2024-02-04 10:00:00,5,Merced County,CA,06047
2024-02-04 11:00:00,1304,Merced County,CA,06047
2024-02-04 12:00:00,322,Merced County,CA,06047
2024-02-04 13:00:00,345,Merced County,CA,06047
2024-02-04 14:00:00,342,Merced County,CA,06047
2024-02-04 15:00:00,741,Merced County,CA,06047
2024-02-04 16:00:00,1696,Merced County,CA,06047
2024-02-04 17:00:00,4752,Merced County,CA,06047
2024-02-04 18:00:00,6589,Merced County,CA,06047
2024-02-04 19:00:00,8264,Merced County,CA,06047
2024-02-04 20:00:00,5278,Merced County,CA,06047
2024-02-04 21:00:00,5197,Merced County,CA,06047
2024-02-04 22:00:00,4892,Merced County,CA,06047
2024-02-04 23:00:00,2891,Merced County,CA,06047
2024-02-05 00:00:00,2451,Merced County,CA,06047
2024-02-05 01:00:00,1358,Merced County,CA,06047
2024-02-05 02:00:00,1112,Merced County,CA,06047
2024-02-05 03:00:00,1049,Merced County,CA,06047
2024-02-05 04:00:00,964,Merced County,CA,06047
2024-02-05 05:00:00,964,Merced County,CA,06047
2024-02-05 06:00:00,766,Merced County,CA,06047
2024-02-05 07:00:00,712,Merced County,CA,06047
2024-02-05 08:00:00,712,Merced County,CA,06047
2024-02-05 09:00:00,671,Merced County,CA,06047
2024-02-05 10:00:00,671,Merced County,CA,06047
2024-02-05 11:00:00,648,Merced County,CA,06047
2024-02-05 12:00:00,646,Merced County,CA,06047
2024-02-05 13:00:00,623,Merced County,CA,06047
2024-02-05 14:00:00,559,Merced County,CA,06047
2024-02-05 15:00:00,482,Merced County,CA,06047
2024-02-05 16:00:00,385,Merced County,CA,06047
2024-02-05 17:00:00,371,Merced County,CA,06047
2024-02-05 18:00:00,287,Merced County,CA,06047
2024-02-05 19:00:00,382,Merced County,CA,06047
2024-02-05 20:00:00,315,Merced County,CA,06047
2024-02-05 21:00:00,198,Merced County,CA,06047
2024-02-05 22:00:00,165,Merced County,CA,06047
2024-02-05 23:00:00,74,Merced County,CA,06047
2024-02-06 00:00:00,77,Merced County,CA,06047
2024-02-06 01:00:00,77,Merced County,CA,06047
2024-02-06 02:00:00,77,Merced County,CA,06047
2024-02-06 03:00:00,77,Merced County,CA,06047
2024-02-06 04:00:00,77,Merced County,CA,06047
2024-02-06 05:00:00,77,Merced County,CA,06047
2024-02-06 06:00:00,77,Merced County,CA,06047
2024-02-06 07:00:00,77,Merced County,CA,06047
2024-02-06 08:00:00,72,Merced County,CA,06047
2024-02-06 09:00:00,72,Merced County,CA,06047
2024-02-03 00:00:00,0,Modoc County,CA,06049
2024-02-03 01:00:00,0,Modoc County,CA,06049
2024-02-03 02:00:00,0,Modoc County,CA,06049
2024-02-03 03:00:00,0,Modoc County,CA,06049
2024-02-03 04:00:00,0,Modoc County,CA,06049
2024-02-03 05:00:00,0,Modoc County,CA,06049
2024-02-03 06:00:00,0,Modoc County,CA,06049
2024-02-03 07:00:00,0,Modoc County,CA,06049
2024-02-03 08:00:00,0,Modoc County,CA,06049
2024-02-03 09:00:00,0,Modoc County,CA,06049
2024-02-03 10:00:00,0,Modoc County,CA,06049
2024-02-03 11:00:00,0,Modoc County,CA,06049
2024-02-03 12:00:00,0,Modoc County,CA,06049
2024-02-03 13:00:00,0,Modoc County,CA,06049
2024-02-03 14:00:00,0,Modoc County,CA,06049
2024-02-03 15:00:00,0,Modoc County,CA,06049
2024-02-03 16:00:00,0,Modoc County,CA,06049
2024-02-03 17:00:00,0,Modoc County,CA,06049
2024-02-03 18:00:00,0,Modoc County,CA,06049
2024-02-03 19:00:00,0,Modoc County,CA,06049
2024-02-03 20:00:00,0,Modoc County,CA,06049
2024-02-03 21:00:00,0,Modoc County,CA,06049
